run_mode,experiment_name,base_log_feature,learning_rate,numeric_features,embedding_features,split,rows,log_mae,log_rmse,price_per_m2_mae,price_per_m2_mape,total_price_mae_manwon,abs_pct_error_p95,abs_pct_error_p99,error_gt_10pct_rate,error_gt_10pct_rows,error_gt_20pct_rate,error_gt_20pct_rows,error_gt_30pct_rate,error_gt_30pct_rows,error_gt_50pct_rate,error_gt_50pct_rows,reference_f18_recheck_log_mae,delta_vs_f18_recheck
full,F18_reference_recheck,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",train,2342081,0.06380474978753078,0.09321970023650929,26.354341576760568,0.06428015333487865,2032.142693267675,0.19004329917194301,0.33405608208864496,0.19225680068281156,450281,0.043891308626815215,102797,0.013877829161331312,32503,0.0026954661260648115,6313,0.06380474978753078,0.0
full,F18_reference_recheck,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",valid,384432,0.05867304231808495,0.08576739621046951,30.386455819140984,0.05899711261243126,2414.314027976439,0.17675126353978024,0.30513641505874567,0.16886471469596703,64917,0.03572023140633454,13732,0.010600054105797644,4075,0.0016231739293295043,624,0.05867304231808495,0.0
full,F18_reference_recheck,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",test,442008,0.058481578594422136,0.08696848891591272,34.95228132714006,0.058729210530159094,2767.0645662469856,0.1783885491185503,0.31367560340423223,0.1651983674503629,73019,0.03742013719208702,16540,0.011554089518741742,5107,0.0020995095111400698,928,0.058481578594422136,0.0
full,F18_reference_recheck,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",recent_holdout,209468,0.06214586726469831,0.09254159531168232,37.10134265561337,0.06236791302501949,2839.242666576839,0.18807223607290818,0.33829981297600586,0.1803043901693815,37768,0.04289915404739626,8986,0.014288578685049746,2993,0.0031365172723279927,657,0.06214586726469831,0.0
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",train,2342081,0.06421574631934027,0.09552812304168165,26.48487821550052,0.06485164362645075,2038.0750145463012,0.19316977334154473,0.3508658096160253,0.1922836998378792,450344,0.045905756461881546,107515,0.015619869679998257,36583,0.003446934585097612,8073,0.06380474978753078,0.00041099653180948215
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",valid,384432,0.05854922142351354,0.08620586975710139,30.28170146660246,0.059025351864016605,2405.973443878845,0.17666601743650115,0.31042317446008955,0.16736640029966288,64341,0.03638094643526033,13986,0.011258167894452074,4328,0.0019223165605360636,739,0.05867304231808495,-0.00012382089457140671
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",test,442008,0.05817968834299173,0.08711093794469893,34.58936472193418,0.058579812877372045,2737.7365327752,0.17841171649893178,0.32041203453281886,0.16343143110531935,72238,0.03777759678557854,16698,0.012106115726412191,5351,0.0023709978099943894,1048,0.058481578594422136,-0.0003018902514304034
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",recent_holdout,209468,0.06177453101105649,0.09281298627529529,36.55182701266546,0.06219309132782774,2800.0409124249554,0.18807662850545506,0.34558166944175545,0.17747340882616916,37175,0.04295166803521302,8997,0.014894876544388641,3120,0.0033513472224874444,702,0.06214586726469831,-0.0003713362536418227
