run_mode,experiment_name,base_log_feature,learning_rate,numeric_features,embedding_features,split,rows,log_mae,log_rmse,price_per_m2_mae,price_per_m2_mape,total_price_mae_manwon,abs_pct_error_p95,abs_pct_error_p99,error_gt_10pct_rate,error_gt_10pct_rows,error_gt_20pct_rate,error_gt_20pct_rows,error_gt_30pct_rate,error_gt_30pct_rows,error_gt_50pct_rate,error_gt_50pct_rows
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",train,2342081,0.07372821291241181,0.12288949518812048,31.16775435866429,0.07523759268789333,2396.237723180052,0.2189418446395138,0.4269179044413516,0.2257347205327228,528689,0.06142998470163927,143874,0.023468872340452786,54966,0.006853733922951426,16052
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",valid,384432,0.06397287386999355,0.10260161070863631,33.620524506090035,0.06443761434777166,2674.899118631955,0.1924799645363195,0.34748095206577667,0.18873819036916803,72557,0.04556332459316602,17516,0.015084592333624672,5799,0.0035298830482373995,1357
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",test,442008,0.06322010509988281,0.10251290661366137,38.47078955156641,0.06333558071294347,3058.871097702825,0.19261784626761963,0.34859219222285864,0.1833722466561691,81052,0.045700530307143765,20200,0.015336826482778593,6779,0.0035383974950679627,1564
full,F18_reference_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",recent_holdout,209468,0.06653562732485868,0.10700355329559783,40.016990100379864,0.06702314792277168,3078.750031041647,0.20150980792426448,0.3645520761177853,0.19829759199495867,41537,0.05075715622433975,10632,0.017544445929688544,3675,0.004196345026447954,879
full,F36_monthly_market_anchor_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing"", ""complex_lag1m_log_median_ppm"", ""complex_lag1m_missing"", ""complex_lag3m_log_median_ppm"", ""complex_lag3m_log_mean_ppm"", ""complex_lag3m_count"", ""complex_lag3m_missing"", ""exact_area_lag1m_log_median_ppm"", ""exact_area_lag1m_missing"", ""exact_area_lag3m_log_median_ppm"", ""exact_area_lag3m_log_mean_ppm"", ""exact_area_lag3m_count"", ""exact_area_lag3m_missing"", ""sgg_lag1m_log_median_ppm"", ""sgg_lag1m_missing"", ""sgg_lag3m_log_median_ppm"", ""sgg_lag3m_log_mean_ppm"", ""sgg_lag3m_count"", ""sgg_lag3m_missing"", ""prev1_vs_complex_lag3m_log_gap"", ""exact_prev1_vs_exact_lag3m_log_gap""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",train,2342081,0.07018507934537463,0.1177530892859451,29.75393973354516,0.07163905623988193,2279.185861050973,0.20485529935154412,0.4108805262116863,0.20700650404490706,484826,0.05283250237715946,123738,0.020549246588824212,48128,0.006431886856176195,15064
full,F36_monthly_market_anchor_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing"", ""complex_lag1m_log_median_ppm"", ""complex_lag1m_missing"", ""complex_lag3m_log_median_ppm"", ""complex_lag3m_log_mean_ppm"", ""complex_lag3m_count"", ""complex_lag3m_missing"", ""exact_area_lag1m_log_median_ppm"", ""exact_area_lag1m_missing"", ""exact_area_lag3m_log_median_ppm"", ""exact_area_lag3m_log_mean_ppm"", ""exact_area_lag3m_count"", ""exact_area_lag3m_missing"", ""sgg_lag1m_log_median_ppm"", ""sgg_lag1m_missing"", ""sgg_lag3m_log_median_ppm"", ""sgg_lag3m_log_mean_ppm"", ""sgg_lag3m_count"", ""sgg_lag3m_missing"", ""prev1_vs_complex_lag3m_log_gap"", ""exact_prev1_vs_exact_lag3m_log_gap""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",valid,384432,0.060657970060784,0.09796362397959059,32.11576811647723,0.061414065537167044,2562.957969688487,0.18078970750685688,0.3357816077498575,0.1711434011736796,65793,0.03909143879801889,15028,0.013648707703833187,5247,0.003384213593041162,1301
full,F36_monthly_market_anchor_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing"", ""complex_lag1m_log_median_ppm"", ""complex_lag1m_missing"", ""complex_lag3m_log_median_ppm"", ""complex_lag3m_log_mean_ppm"", ""complex_lag3m_count"", ""complex_lag3m_missing"", ""exact_area_lag1m_log_median_ppm"", ""exact_area_lag1m_missing"", ""exact_area_lag3m_log_median_ppm"", ""exact_area_lag3m_log_mean_ppm"", ""exact_area_lag3m_count"", ""exact_area_lag3m_missing"", ""sgg_lag1m_log_median_ppm"", ""sgg_lag1m_missing"", ""sgg_lag3m_log_median_ppm"", ""sgg_lag3m_log_mean_ppm"", ""sgg_lag3m_count"", ""sgg_lag3m_missing"", ""prev1_vs_complex_lag3m_log_gap"", ""exact_prev1_vs_exact_lag3m_log_gap""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",test,442008,0.060265452252255255,0.097717783251943,36.93958361224034,0.060814184399238386,2941.648144418444,0.17981508422122236,0.33521670768805895,0.16761913811514723,74089,0.03867577057428825,17095,0.013440933195779261,5941,0.003477312627825741,1537
full,F36_monthly_market_anchor_huber_010,log_complex_prev_price_per_m2,0.001,"[""area_m2"", ""floor"", ""is_basement_floor"", ""age_years"", ""log_complex_prev_price_per_m2"", ""complex_prev_missing"", ""prev_deal_gap_months"", ""log_complex_prev2_price_per_m2"", ""prev2_missing"", ""prev2_gap_months"", ""prev1_prev2_log_return"", ""prev1_prev2_gap_months"", ""log_exact_prev1_price_per_m2"", ""exact_prev1_missing"", ""exact_prev1_gap_months"", ""log_exact_prev2_price_per_m2"", ""exact_prev2_missing"", ""exact_prev2_gap_months"", ""exact_prev1_prev2_log_return"", ""exact_prev1_prev2_gap_months"", ""exact_prev1_area_abs_diff"", ""exact_prev2_area_abs_diff"", ""wide_prev1_present_exact_missing"", ""complex_lag1m_log_median_ppm"", ""complex_lag1m_missing"", ""complex_lag3m_log_median_ppm"", ""complex_lag3m_log_mean_ppm"", ""complex_lag3m_count"", ""complex_lag3m_missing"", ""exact_area_lag1m_log_median_ppm"", ""exact_area_lag1m_missing"", ""exact_area_lag3m_log_median_ppm"", ""exact_area_lag3m_log_mean_ppm"", ""exact_area_lag3m_count"", ""exact_area_lag3m_missing"", ""sgg_lag1m_log_median_ppm"", ""sgg_lag1m_missing"", ""sgg_lag3m_log_median_ppm"", ""sgg_lag3m_log_mean_ppm"", ""sgg_lag3m_count"", ""sgg_lag3m_missing"", ""prev1_vs_complex_lag3m_log_gap"", ""exact_prev1_vs_exact_lag3m_log_gap""]","[""legal_dong_code"", ""sgg_code"", ""prev_deal_gap_bucket""]",recent_holdout,209468,0.06345987186453123,0.10200138714849813,38.810977704816096,0.06452758441055999,2996.528447139263,0.1888018454997874,0.35398776308064156,0.18387534134092082,38516,0.04340042393110165,9091,0.015472530410372946,3241,0.004072221055244715,853
